hotel_id,reco_hotel_id,rank
4766281,5228962,9
4766281,2097349,10
4766317,4758172,1
4766317,2105089,2
4766317,1985875,3
4766317,3846904,4
4766317,4758163,5
4766317,4758190,6
4766317,2021560,7
4766317,1170151,8
4766317,1534273,9
4766317,2025421,10
4766362,3733099,1
4766362,1502998,2
4766362,3751144,3
4766362,5797051,4
4766362,6756397,5
4766362,3864940,6
4766362,5229934,7
4766362,6688051,8
4766362,3697018,9
4766362,5228602,10
4766371,5226316,1
4766371,4759603,2
4766371,5185168,3
4766371,3867325,4
4766371,10659517,5
4766371,6734518,6
4766371,6658018,7
4766371,5288200,8
4766371,6691417,9
4766371,6694639,10
4766380,4799176,1
4766380,3869737,2
4766380,3470965,3
4766380,10660957,4
4766380,2950000,5
4766380,10660390,6
4766380,5306668,7
4766380,5230123,8
4766380,4834600,9
4766380,4765507,10
4766389,5316919,1
4766389,3809041,2
4766389,10656484,3
4766389,402154,4
4766389,6689176,5
4766389,4782652,6
4766389,4824871,7
4766389,6731791,8
4766389,678013,9
4766389,6673417,10
4766425,5279542,1
4766425,10643758,2
4766425,1157497,3
4766425,5280064,4
4766425,5279947,5
4766425,3856993,6
4766425,1177801,7
4766425,5279524,8
4766425,6719371,9
4766425,3857533,10
4766443,6728587,1
4766443,5260768,2
4766443,492649,3
4766443,5262712,4
4766443,5260291,5
4766443,492703,6
4766443,5270740,7
4766443,2098933,8
4766443,2098987,9
4766443,6742141,10
4766452,4763725,1
4766452,4756444,2
4766452,5268985,3
4766452,5309296,4
4766452,5229691,5
4766452,2101543,6
4766452,4764688,7
4766452,5269309,8
4766452,6742789,9
4766452,803878,10
4766461,4769674,1
4766461,6664921,2
4766461,5229214,3
4766461,3864706,4
4766461,10659454,5
4766461,3855751,6
4766461,3866254,7
4766461,5262730,8
4766461,402838,9
4766461,5227360,10
4766497,5224435,1
4766497,6730135,2
4766497,4759009,3
4766497,5287876,4
4766497,3851503,5
4766497,5133778,6
4766497,2946976,7
4766497,5262478,8
4766497,6695206,9
4766497,3857749,10
4766515,4762978,1
4766515,6662896,2
4766515,5230699,3
4766515,5272945,4
4766515,6751384,5
4766515,1790107,6
4766515,10640086,7
4766515,3849280,8
4766515,5279848,9
4766515,5226163,10
4766578,6735625,1
4766578,6657145,2
4766578,1090780,3
4766578,4760575,4
4766578,5282152,5
4766578,6767314,6
4766578,2096224,7
4766578,2881123,8
4766578,4762663,9
4766578,5270362,10
4766623,213073,1
4766623,401443,2
4766623,4758487,3
4766623,253447,4
4766623,570760,5
4766623,709882,6
4766623,92392,7
4766623,3757192,8
4766623,5228962,9
4766623,2097349,10
4766650,1639555,1
4766650,1333060,2
4766650,4767424,3
4766650,6733429,4
4766650,566116,5
4766650,5304580,6
4766650,1736782,7
4766650,2102587,8
4766650,5267284,9
4766650,3862843,10
4766704,6777124,1
4766704,5288965,2
4766704,2095495,3
4766704,2095432,4
4766704,2095477,5
4766704,2102884,6
4766704,2102803,7
4766704,6669790,8
4766704,3004279,9
4766704,6714286,10
4766767,5261578,1
4766767,4767091,2
4766767,2090320,3
4766767,1643056,4
4766767,4765525,5
4766767,5323183,6
4766767,5320636,7
4766767,6739189,8
4766767,4764850,9
4766767,1569841,10
4766776,2092651,1
4766776,6784207,2
4766776,6713368,3
4766776,6657604,4
4766776,6659287,5
4766776,6656722,6
4766776,4755940,7
4766776,2092840,8
4766776,2092498,9
4766776,6660988,10
4766803,5261578,1
4766803,4767091,2
4766803,2090320,3
4766803,1643056,4
4766803,4765525,5
4766803,5323183,6
4766803,5320636,7
4766803,6739189,8
4766803,4764850,9
4766803,1569841,10
4766839,2092651,1
4766839,6784207,2
4766839,6713368,3
4766839,6657604,4
4766839,6659287,5
4766839,6656722,6
4766839,4755940,7
4766839,2092840,8
4766839,2092498,9
4766839,6660988,10
4766875,3733099,1
4766875,1502998,2
4766875,3751144,3
4766875,5797051,4
4766875,6756397,5
4766875,3864940,6
4766875,5229934,7
4766875,6688051,8
4766875,3697018,9
4766875,5228602,10
4766893,70549,1
4766893,6739864,2
4766893,5257789,3
4766893,5281567,4
4766893,2102668,5
4766893,10661425,6
4766893,3882094,7
4766893,2102659,8
4766893,5261812,9
4766893,5262514,10
4766920,10642525,1
4766920,5268121,2
4766920,1449439,3
4766920,5324389,4
4766920,6727858,5
4766920,3856084,6
4766920,1150162,7
4766920,5286049,8
4766920,5270803,9
4766920,10660093,10
4766929,720394,1
4766929,401488,2
4766929,3869215,3
4766929,3871879,4
4766929,5267878,5
4766929,6730324,6
4766929,2091301,7
4766929,5049421,8
4766929,10654972,9
4766929,4761196,10
4766965,2092651,1
4766965,6784207,2
4766965,6713368,3
4766965,6657604,4
4766965,6659287,5
4766965,6656722,6
4766965,4755940,7
4766965,2092840,8
4766965,2092498,9
4766965,6660988,10
4766983,5261578,1
4766983,4767091,2
4766983,2090320,3
4766983,1643056,4
4766983,4765525,5
4766983,5323183,6
4766983,5320636,7
4766983,6739189,8
4766983,4764850,9
4766983,1569841,10
4767055,6692866,1
4767055,5257951,2
4767055,770245,3
4767055,5229295,4
4767055,10660741,5
4767055,6696439,6
4767055,5228485,7
4767055,5324551,8
4767055,5328799,9
4767055,10658113,10
4767073,6691849,1
4767073,6732358,2
4767073,3859081,3
4767073,6680338,4
4767073,5290378,5
4767073,6705655,6
4767073,6690283,7
4767073,6695881,8
4767073,6717490,9
4767073,6743761,10
4767082,6721027,1
4767082,10653235,2
4767082,2104162,3
4767082,5285239,4
4767082,1808683,5
4767082,4759747,6
4767082,4769620,7
4767082,6694027,8
4767082,4761259,9
4767082,6692497,10
4767091,5261578,1
4767091,212173,2
4767091,2090320,3
4767091,1643056,4
4767091,4765525,5
4767091,5323183,6
4767091,5320636,7
4767091,6739189,8
4767091,4764850,9
4767091,1569841,10
4767118,6723097,1
4767118,4765831,2
4767118,5262289,3
4767118,5224480,4
4767118,6667135,5
4767118,2199013,6
4767118,6726229,7
4767118,5262046,8
4767118,6714313,9
4767118,4765867,10
4767190,1134025,1
4767190,253042,2
4767190,4767649,3
4767190,1182310,4
4767190,6772156,5
4767190,4820200,6
4767190,2013001,7
4767190,6727300,8
4767190,1763953,9
4767190,6727309,10
4767217,4763248,1
4767217,6679933,2
4767217,5230501,3
4767217,4766272,4
4767217,6714232,5
4767217,5290225,6
4767217,4762195,7
4767217,5226208,8
4767217,4766065,9
4767217,5280460,10
4767244,5279542,1
4767244,10643758,2
4767244,1157497,3
4767244,5280064,4
4767244,3856993,5
4767244,1177801,6
4767244,5279524,7
4767244,4766425,8
4767244,6719371,9
4767244,3857533,10
4767271,5316919,1
4767271,3809041,2
4767271,10656484,3
4767271,402154,4
4767271,6689176,5
4767271,4782652,6
4767271,4824871,7
4767271,6731791,8
4767271,678013,9
4767271,6673417,10
4767325,2102245,1
4767325,1082869,2
4767325,2102551,3
4767325,1829635,4
4767325,4763374,5
4767325,2102263,6
4767325,4796314,7
4767325,5282359,8
4767325,2102254,9
4767325,2102398,10
4767406,5329483,1
4767406,6720613,2
4767406,4806817,3
4767406,6728749,4
4767406,4763365,5
4767406,6717922,6
4767406,4763896,7
4767406,4761952,8
4767406,3847903,9
4767406,6782335,10
4767424,1639555,1
4767424,1333060,2
4767424,253177,3
4767424,6733429,4
4767424,566116,5
4767424,5304580,6
4767424,1736782,7
4767424,2102587,8
4767424,5267284,9
4767424,3862843,10
4767433,3121918,1
4767433,3850819,2
4767433,3881599,3
4767433,6688969,4
4767433,1109599,5
4767433,708532,6
4767433,3660397,7
4767433,6729361,8
4767433,5226154,9
4767433,3868315,10
4767442,5306911,1
4767442,5280622,2
4767442,6718174,3
4767442,2099734,4
4767442,1404250,5
4767442,5287507,6
4767442,2095099,7
4767442,4756705,8
4767442,3860998,9
4767442,4812388,10
4767478,2100148,1
4767478,5287561,2
4767478,2100157,3
4767478,2100283,4
4767478,3080203,5
4767478,2100247,6
4767478,5260327,7
4767478,2100184,8
4767478,3862105,9
4767478,2100220,10
4767487,5308414,1
4767487,2098825,2
4767487,4757425,3
4767487,2092957,4
4767487,6733546,5
4767487,6731125,6
4767487,10646863,7
4767487,4757416,8
4767487,5258041,9
4767487,6730315,10
4767496,4844293,1
4767496,3846373,2
4767496,392371,3
4767496,856645,4
4767496,1619539,5
4767496,2093110,6
4767496,6712243,7
4767496,5076682,8
4767496,934081,9
4767496,4874173,10
4767514,6703342,1
4767514,3862447,2
4767514,5285689,3
4767514,4759540,4
4767514,2100400,5
4767514,3850747,6
4767514,6726499,7
4767514,3862348,8
4767514,3859909,9
4767514,4757731,10
4767523,3758605,1
4767523,5261119,2
4767523,5317099,3
4767523,1378222,4
4767523,5292277,5
4767523,10650382,6
4767523,3872707,7
4767523,2106232,8
4767523,6720370,9
4767523,5305849,10
4767541,5279785,1
4767541,5288353,2
4767541,2096548,3
4767541,2096503,4
4767541,3856264,5
4767541,1019104,6
4767541,5319169,7
4767541,4769584,8
4767541,3470812,9
4767541,6724321,10
4767568,1266118,1
4767568,5309674,2
4767568,3855103,3
4767568,2092426,4
4767568,1408372,5
4767568,10646773,6
4767568,5313364,7
4767568,4755994,8
4767568,6696277,9
4767568,2092741,10
4767604,5261578,1
4767604,4767091,2
4767604,2090320,3
4767604,1643056,4
4767604,4765525,5
4767604,5323183,6
4767604,5320636,7
4767604,6739189,8
4767604,4764850,9
4767604,1569841,10
4767640,5329483,1
4767640,6720613,2
4767640,4806817,3
4767640,6728749,4
4767640,4763365,5
4767640,6717922,6
4767640,4763896,7
4767640,4761952,8
4767640,3847903,9
4767640,4767406,10
4767649,1134025,1
4767649,253042,2
4767649,4767190,3
4767649,1182310,4
4767649,6772156,5
4767649,4820200,6
4767649,2013001,7
4767649,6727300,8
4767649,1763953,9
4767649,6727309,10
4767721,3161707,1
4767721,6665092,2
4767721,402370,3
4767721,404971,4
4767721,2096134,5
4767721,1018141,6
4767721,2094694,7
4767721,6756730,8
4767721,4806106,9
4767721,3659704,10
4767730,6712828,1
4767730,5273296,2
4767730,1300714,3
4767730,5210962,4
4767730,3023854,5
4767730,6667243,6
4767730,3879268,7
4767730,6670474,8
4767730,6756676,9
4767730,5326594,10
4767757,720394,1
4767757,401488,2
4767757,3869215,3
4767757,4766929,4
4767757,5267878,5
4767757,6730324,6
4767757,2091301,7
4767757,5049421,8
4767757,10654972,9
4767757,4761196,10
4767793,6689770,1
4767793,4765642,2
4767793,4756588,3
4767793,5266672,4
4767793,3861943,5
4767793,4812964,6
4767793,3870376,7
4767793,6698716,8
4767793,4763356,9
4767793,4765561,10
4767802,6742996,1
4767802,5317918,2
4767802,253402,3
4767802,6679330,4
4767802,5315047,5
4767802,5313931,6
4767802,5261857,7
4767802,2104639,8
4767802,2876227,9
4767802,2104756,10
4767820,5279542,1
4767820,10643758,2
4767820,1157497,3
4767820,5280064,4
4767820,3856993,5
4767820,1177801,6
4767820,5279524,7
4767820,4766425,8
4767820,6719371,9
4767820,3857533,10
4767829,5316919,1
4767829,3809041,2
4767829,10656484,3
4767829,402154,4
4767829,6689176,5
4767829,4782652,6
4767829,4824871,7
4767829,6731791,8
4767829,678013,9
4767829,6673417,10
4767847,6691849,1
4767847,6732358,2
4767847,3859081,3
4767847,6680338,4
4767847,5290378,5
4767847,6705655,6
4767847,6690283,7
4767847,6695881,8
4767847,6717490,9
4767847,6743761,10
4767865,4887610,1
4767865,3851782,2
4767865,6756010,3
4767865,6683776,4
4767865,5268841,5
4767865,1738006,6
4767865,717622,7
4767865,6705205,8
4767865,6720748,9
4767865,6656020,10
4767901,5270659,1
4767901,2102938,2
4767901,6668089,3
4767901,10661119,4
4767901,3734368,5
4767901,6755038,6
4767901,5262973,7
4767901,3849604,8
4767901,6775666,9
4767901,6669556,10
4767946,5304238,1
4767946,4930234,2
4767946,4763428,3
4767946,4756066,4
4767946,385243,5
4767946,6713566,6
4767946,1953394,7
4767946,6675190,8
4767946,98719,9
4767946,2786893,10
4767973,603961,1
4767973,6691507,2
4767973,5257771,3
4767973,6749161,4
4767973,3811696,5
4767973,6718129,6
4767973,3859036,7
4767973,6735418,8
4767973,6673039,9
4767973,6691003,10
4767991,2092651,1
4767991,6784207,2
4767991,6713368,3
4767991,6657604,4
4767991,6659287,5
4767991,6656722,6
4767991,4755940,7
4767991,2092840,8
4767991,2092498,9
4767991,6660988,10
4768063,5279542,1
4768063,10643758,2
4768063,1157497,3
4768063,5280064,4
4768063,3856993,5
4768063,1177801,6
4768063,5279524,7
4768063,4766425,8
4768063,6719371,9
4768063,3857533,10
4768072,5830234,1
4768072,6765991,2
4768072,6670843,3
4768072,5267824,4
4768072,4757110,5
4768072,10646674,6
4768072,5228260,7
4768072,4769863,8
4768072,4760692,9
4768072,6705691,10
4768108,5261578,1
4768108,4767091,2
4768108,2090320,3
4768108,1643056,4
4768108,4765525,5
4768108,5323183,6
4768108,5320636,7
4768108,6739189,8
4768108,4764850,9
4768108,1569841,10
4768153,4769152,1
4768153,5228692,2
4768153,4769287,3
4768153,6754021,4
4768153,1888486,5
4768153,1809295,6
4768153,1845466,7
4768153,5266510,8
4768153,6747262,9
4768153,6747703,10
4768171,4769152,1
4768171,5228692,2
4768171,4769287,3
4768171,6754021,4
4768171,1888486,5
4768171,1809295,6
4768171,1845466,7
4768171,5266510,8
4768171,6747262,9
4768171,6747703,10
4768180,4768738,1
4768180,725947,2
4768180,155743,3
4768180,6774397,4
4768180,423475,5
4768180,156067,6
4768180,6777331,7
4768180,6725896,8
4768180,440062,9
4768180,465010,10
4768216,4757857,1
4768216,5259535,2
4768216,6725536,3
4768216,6724114,4
4768216,5259517,5
4768216,1648204,6
4768216,6695755,7
4768216,4760035,8
4768216,1384099,9
4768216,4759999,10
4768234,6691849,1
4768234,6732358,2
4768234,3859081,3
4768234,6680338,4
4768234,5290378,5
4768234,6705655,6
4768234,6690283,7
4768234,6695881,8
4768234,6717490,9
4768234,6743761,10
4768261,4763725,1
4768261,4756444,2
4768261,5268985,3
4768261,5309296,4
4768261,5229691,5
4768261,2101543,6
4768261,4764688,7
4768261,5269309,8
4768261,6742789,9
4768261,803878,10
4768297,3161707,1
4768297,6665092,2
4768297,402370,3
4768297,404971,4
4768297,2096134,5
4768297,1018141,6
4768297,2094694,7
4768297,6756730,8
4768297,4806106,9
4768297,3659704,10
4768342,6672274,1
4768342,4769719,2
4768342,6766630,3
4768342,2088727,4
4768342,10659328,5
4768342,4760161,6
4768342,2103046,7
4768342,4757812,8
4768342,2095981,9
4768342,5259184,10
4768369,5308414,1
4768369,2098825,2
4768369,4757425,3
4768369,2092957,4
4768369,6733546,5
4768369,6731125,6
4768369,10646863,7
4768369,4757416,8
4768369,5258041,9
4768369,6730315,10
4768405,5279542,1
4768405,10643758,2
4768405,1157497,3
4768405,5280064,4
4768405,3856993,5
4768405,1177801,6
4768405,5279524,7
4768405,4766425,8
4768405,6719371,9
4768405,3857533,10
4768432,6721333,1
4768432,1436164,2
4768432,2100589,3
4768432,6719605,4
4768432,2100697,5
4768432,4842799,6
4768432,6772372,7
4768432,1467142,8
4768432,2100634,9
4768432,1290472,10
4768441,4769152,1
4768441,5228692,2
4768441,4769287,3
4768441,6754021,4
4768441,1888486,5
4768441,1809295,6
4768441,1845466,7
4768441,5266510,8
4768441,6747262,9
4768441,6747703,10
4768459,4769152,1
4768459,5228692,2
4768459,4769287,3
4768459,6754021,4
4768459,1888486,5
4768459,1809295,6
4768459,1845466,7
4768459,5266510,8
4768459,6747262,9
4768459,6747703,10
4768513,4769152,1
4768513,5228692,2
4768513,4769287,3
4768513,6754021,4
4768513,1888486,5
4768513,1809295,6
4768513,1845466,7
4768513,5266510,8
4768513,6747262,9
4768513,6747703,10
4768567,6728623,1
4768567,6712693,2
4768567,6780940,3
4768567,6711865,4
4768567,2978053,5
4768567,6760798,6
4768567,5458597,7
4768567,6733636,8
4768567,5293762,9
4768567,6661762,10
4768603,3861403,1
4768603,5286148,2
4768603,5220439,3
4768603,3881392,4
4768603,3860359,5
4768603,6761329,6
4768603,6762355,7
4768603,6761149,8
4768603,6767053,9
4768603,5288497,10
4768621,1379635,1
4768621,6703828,2
4768621,3846796,3
4768621,5273548,4
4768621,6719767,5
4768621,4762420,6
4768621,10776436,7
4768621,6731872,8
4768621,5293861,9
4768621,5293834,10
4768648,1168054,1
4768648,1651228,2
4768648,3853807,3
4768648,5268598,4
4768648,6712666,5
4768648,6754606,6
4768648,6751456,7
4768648,6778276,8
4768648,604438,9
4768648,6774325,10
4768657,5227036,1
4768657,6719191,2
4768657,5290936,3
4768657,5227090,4
4768657,6692785,5
4768657,6736156,6
4768657,5261488,7
4768657,6678952,8
4768657,6752248,9
4768657,6735481,10
4768666,10655620,1
4768666,6656839,2
4768666,10658428,3
4768666,6664705,4
4768666,10657906,5
4768666,3861664,6
4768666,5268625,7
4768666,6661402,8
4768666,6695098,9
4768666,10642534,10
4768738,725947,1
4768738,155743,2
4768738,6774397,3
4768738,423475,4
4768738,156067,5
4768738,4768180,6
4768738,6777331,7
4768738,6725896,8
4768738,440062,9
4768738,465010,10
4768810,5227036,1
4768810,6719191,2
4768810,5290936,3
4768810,5227090,4
4768810,6692785,5
4768810,6736156,6
4768810,5261488,7
4768810,6678952,8
4768810,6752248,9
4768810,6735481,10
4768891,5227036,1
4768891,6719191,2
4768891,5290936,3
4768891,5227090,4
4768891,6692785,5
4768891,6736156,6
4768891,5261488,7
4768891,6678952,8
4768891,6752248,9
4768891,6735481,10
4768900,2894623,1
4768900,5131609,2
4768900,3865174,3
4768900,5295211,4
4768900,3865012,5
4768900,5295382,6
4768900,5130376,7
4768900,3745690,8
4768900,6712567,9
4768900,6744139,10
4768909,213001,1
4768909,6689005,2
4768909,2091076,3
4768909,2090824,4
4768909,4781059,5
4768909,197899,6
4768909,155608,7
4768909,2090833,8
4768909,2090707,9
4768909,1099519,10
4768954,5227036,1
4768954,6719191,2
4768954,5290936,3
4768954,5227090,4
4768954,6692785,5
4768954,6736156,6
4768954,5261488,7
4768954,6678952,8
4768954,6752248,9
4768954,6735481,10
4768990,4763617,1
4768990,1659004,2
4768990,1263427,3
4768990,4759243,4
4768990,5305399,5
4768990,3241654,6
4768990,5155081,7
4768990,4756210,8
4768990,6774010,9
4768990,3479083,10
4769017,1430179,1
4769017,2092183,2
4769017,3105835,3
4769017,6721864,4
4769017,5270425,5
4769017,583045,6
4769017,6764011,7
4769017,4758118,8
4769017,3242527,9
4769017,4788250,10
4769089,6723097,1
4769089,4765831,2
4769089,5262289,3
4769089,5224480,4
4769089,6667135,5
4769089,2199013,6
4769089,6726229,7
4769089,5262046,8
4769089,6714313,9
4769089,4765867,10
4769152,5228692,1
4769152,4769287,2
4769152,6754021,3
4769152,1888486,4
4769152,1809295,5
4769152,1845466,6
4769152,5266510,7
4769152,6747262,8
4769152,6747703,9
4769152,6743680,10
4769170,4799176,1
4769170,3869737,2
4769170,3470965,3
4769170,10660957,4
4769170,2950000,5
4769170,4766380,6
4769170,10660390,7
4769170,5306668,8
4769170,4834600,9
4769170,4765507,10
4769287,4769152,1
4769287,5228692,2
4769287,6754021,3
4769287,1888486,4
4769287,1809295,5
4769287,1845466,6
4769287,5266510,7
4769287,6747262,8
4769287,6747703,9
4769287,6743680,10
4769323,5227738,1
4769323,3850612,2
4769323,2101507,3
4769323,409885,4
4769323,534202,5
4769323,6764020,6
4769323,5324056,7
4769323,3869584,8
4769323,4763491,9
4769323,4757380,10
4769341,2745718,1
4769341,6661420,2
4769341,6784558,3
4769341,6767602,4
4769341,4758811,5
4769341,1483630,6
4769341,1229470,7
4769341,10660534,8
4769341,5324776,9
4769341,10638997,10
4769413,4763725,1
4769413,4756444,2
4769413,5268985,3
4769413,5309296,4
4769413,5229691,5
4769413,2101543,6
4769413,4764688,7
4769413,5269309,8
4769413,6742789,9
4769413,803878,10
4769440,5227036,1
4769440,6719191,2
4769440,5290936,3
4769440,5227090,4
4769440,6692785,5
4769440,6736156,6
4769440,5261488,7
4769440,6678952,8
4769440,6752248,9
4769440,6735481,10
4769467,5224489,1
4769467,2107312,2
4769467,4764598,3
4769467,5261911,4
4769467,5269939,5
4769467,6704170,6
4769467,5325775,7
4769467,2107267,8
4769467,5294095,9
4769467,6736894,10
4769566,806029,1
4769566,2728663,2
4769566,10654585,3
4769566,5290126,4
4769566,5288506,5
4769566,6770797,6
4769566,3852925,7
4769566,401767,8
4769566,421882,9
4769566,2726413,10
4769584,4767541,1
4769584,5279785,2
4769584,5288353,3
4769584,2096548,4
4769584,2096503,5
4769584,3856264,6
4769584,1019104,7
4769584,5319169,8
4769584,3470812,9
4769584,6724321,10
4769611,3874174,1
4769611,2091364,2
4769611,3700096,3
4769611,6688096,4
4769611,5304085,5
4769611,5262748,6
4769611,2091346,7
4769611,2091220,8
4769611,10649455,9
4769611,2091175,10
4769620,6721027,1
4769620,10653235,2
4769620,2104162,3
4769620,5285239,4
4769620,6706330,5
4769620,1808683,6
4769620,4759747,7
4769620,6694027,8
4769620,4761259,9
4769620,6692497,10
4769638,4766497,1
4769638,5224435,2
4769638,6730135,3
4769638,4759009,4
4769638,5287876,5
4769638,3851503,6
4769638,2946976,7
4769638,5262478,8
4769638,6695206,9
4769638,3857749,10
4769647,6712828,1
4769647,4767730,2
4769647,5273296,3
4769647,1300714,4
4769647,5210962,5
4769647,3023854,6
4769647,6667243,7
4769647,6670474,8
4769647,6756676,9
4769647,5326594,10
4769656,497068,1
4769656,5319574,2
4769656,2970799,3
4769656,3865156,4
4769656,2091058,5
4769656,4760503,6
4769656,3715351,7
4769656,5275276,8
4769656,509704,9
4769656,1051459,10
4769674,6664921,1
4769674,5229214,2
4769674,3864706,3
4769674,10659454,4
4769674,3855751,5
4769674,3866254,6
4769674,5262730,7
4769674,402838,8
4769674,4766461,9
4769674,5227360,10
4769683,6733411,1
4769683,6666028,2
4769683,4757344,3
4769683,5137630,4
4769683,1959271,5
4769683,5319952,6
4769683,6762679,7
4769683,10659004,8
4769683,5323291,9
4769683,6723700,10
4769692,5308414,1
4769692,2098825,2
4769692,4757425,3
4769692,2092957,4
4769692,6733546,5
4769692,6731125,6
4769692,10646863,7
4769692,4757416,8
4769692,5258041,9
4769692,6730315,10
4769719,6672274,1
4769719,6766630,2
4769719,2088727,3
4769719,10659328,4
4769719,4760161,5
4769719,2103046,6
4769719,4768342,7
4769719,4757812,8
4769719,2095981,9
4769719,5259184,10
4769764,6723097,1
4769764,4765831,2
4769764,5262289,3
4769764,5224480,4
4769764,6667135,5
4769764,2199013,6
4769764,6726229,7
4769764,5262046,8
4769764,6714313,9
4769764,4765867,10
4769800,3758605,1
4769800,5261119,2
4769800,5317099,3
4769800,4767523,4
4769800,5292277,5
4769800,10650382,6
4769800,3872707,7
4769800,2106232,8
4769800,6720370,9
4769800,5305849,10
4769827,401677,1
4769827,262456,2
4769827,6734140,3
4769827,6732583,4
4769827,3859414,5
4769827,6725869,6
4769827,10657033,7
4769827,5276518,8
4769827,3855292,9
4769827,6722260,10
4769836,10636162,1
4769836,1963996,2
4769836,2072158,3
4769836,6730855,4
4769836,2103541,5
4769836,404755,6
4769836,1947346,7
4769836,2015764,8
4769836,2103226,9
4769836,4759513,10
4769845,2808808,1
4769845,92356,2
4769845,609253,3
4769845,4765444,4
4769845,6786916,5
4769845,2092030,6
4769845,401740,7
4769845,2963851,8
4769845,3469822,9
4769845,6664372,10
4769854,5520364,1
4769854,4759270,2
4769854,4764706,3
4769854,4759963,4
4769854,3880636,5
4769854,5258203,6
4769854,6760762,7
4769854,10777138,8
4769854,528487,9
4769854,5229682,10
4769863,5830234,1
4769863,6765991,2
4769863,6670843,3
4769863,5267824,4
4769863,4768072,5
4769863,4757110,6
4769863,10646674,7
4769863,5228260,8
4769863,4760692,9
4769863,6705691,10
4771618,6721333,1
4771618,1436164,2
4771618,2100589,3
4771618,6719605,4
4771618,2100697,5
4771618,4842799,6
4771618,6772372,7
4771618,1467142,8
4771618,2100634,9
4771618,1290472,10
4771825,5261578,1
4771825,4767091,2
4771825,2090320,3
4771825,1643056,4
4771825,4765525,5
4771825,5323183,6
4771825,5320636,7
4771825,6739189,8
4771825,4764850,9
4771825,1569841,10
4771843,4756732,1
4771843,6770914,2
4771843,1278052,3
4771843,4756039,4
4771843,953260,5
4771843,545821,6
4771843,404296,7
4771843,6783865,8
4771843,6751141,9
4771843,4903567,10
4777747,2102245,1
4777747,1082869,2
4777747,2102551,3
4777747,1829635,4
4777747,4763374,5
4777747,2102263,6
4777747,4796314,7
4777747,5282359,8
4777747,2102254,9
4777747,2102398,10
4777756,1639555,1
4777756,1333060,2
4777756,4767424,3
4777756,6733429,4
4777756,566116,5
4777756,5304580,6
4777756,1736782,7
4777756,2102587,8
4777756,5267284,9
4777756,3862843,10
4779736,10654144,1
4779736,2939461,2
4779736,6682309,3
4779736,3852709,4
4779736,2103316,5
4779736,4760782,6
4779736,3471748,7
4779736,3481747,8
4779736,5288560,9
4779736,153943,10
4780717,5329483,1
4780717,6720613,2
4780717,4806817,3
4780717,6728749,4
4780717,4763365,5
4780717,6717922,6
4780717,4763896,7
4780717,4761952,8
4780717,3847903,9
4780717,4767406,10
4780843,6692866,1
4780843,5257951,2
4780843,770245,3
4780843,5229295,4
4780843,10660741,5
4780843,6696439,6
4780843,5228485,7
4780843,5324551,8
4780843,5328799,9
4780843,10658113,10
4781059,213001,1
4781059,6689005,2
4781059,2091076,3
4781059,464191,4
4781059,2090824,5
4781059,197899,6
4781059,155608,7
4781059,2090833,8
4781059,2090707,9
4781059,1099519,10
4781068,5227783,1
4781068,606571,2
4781068,612691,3
4781068,600280,4
4781068,1033234,5
4781068,563542,6
4781068,6764119,7
4781068,5228080,8
4781068,6781840,9
4781068,597679,10
4782652,5316919,1
4782652,3809041,2
4782652,10656484,3
4782652,402154,4
4782652,6689176,5
4782652,4824871,6
4782652,6731791,7
4782652,678013,8
4782652,6673417,9
4782652,5280325,10
4784992,1430179,1
4784992,2092183,2
4784992,3105835,3
4784992,6721864,4
4784992,4769017,5
4784992,5270425,6
4784992,6764011,7
4784992,4758118,8
4784992,3242527,9
4784992,4788250,10
4785316,4799176,1
4785316,3869737,2
4785316,3470965,3
4785316,10660957,4
4785316,2950000,5
4785316,4766380,6
4785316,10660390,7
4785316,5306668,8
4785316,4834600,9
4785316,4765507,10
4785415,5225515,1
4785415,3108013,2
4785415,76714,3
4785415,5305489,4
4785415,2982184,5
4785415,4798411,6
4785415,1691530,7
4785415,5319205,8
4785415,1333636,9
4785415,3851935,10
4785424,2102245,1
4785424,1082869,2
4785424,2102551,3
4785424,1829635,4
4785424,4763374,5
4785424,2102263,6
4785424,4796314,7
4785424,5282359,8
4785424,2102254,9
4785424,2102398,10
4785433,5261578,1
4785433,4767091,2
4785433,2090320,3
4785433,1643056,4
4785433,4765525,5
4785433,5323183,6
4785433,5320636,7
4785433,6739189,8
4785433,4764850,9
4785433,1569841,10
4785487,3161707,1
4785487,6665092,2
4785487,402370,3
4785487,404971,4
4785487,2096134,5
4785487,1018141,6
4785487,2094694,7
4785487,6756730,8
4785487,4806106,9
4785487,3659704,10
4785496,5230267,1
4785496,608128,2
4785496,200311,3
4785496,2093848,4
4785496,6734473,5
4785496,5456833,6
4785496,468790,7
4785496,463876,8
4785496,6776449,9
4785496,3759082,10
4785523,2102245,1
4785523,1082869,2
4785523,2102551,3
4785523,1829635,4
4785523,4763374,5
4785523,2102263,6
4785523,4796314,7
4785523,5282359,8
4785523,2102254,9
4785523,2102398,10
4785622,213001,1
4785622,6689005,2
4785622,2091076,3
4785622,2090824,4
4785622,4781059,5
4785622,197899,6
4785622,155608,7
4785622,2090833,8
4785622,2090707,9
4785622,1099519,10
4787242,2102245,1
4787242,1082869,2
4787242,2102551,3
4787242,1829635,4
4787242,4763374,5
4787242,2102263,6
